Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration (min),Wait Before (min),rappid_last_updated,rappid_data_file
ROUTE_39,4,12204,12204 Shc Garib Rath Running Status,UMB,NDLS,08:10:00,10:45:00,198.0,264.0,100.0,2026-01-24T09:15:14.620368,data/rappid/12204.json
ROUTE_40,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_40,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_40,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_40,4,12484,12484 Asr Kcvl Sf Exp Running Status,UMB,NDLS,10:20:00,13:20:00,198.0,264.0,230.0,2026-01-24T09:14:58.889574,data/rappid/12484.json
ROUTE_41,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_41,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_41,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_41,4,22126,22126 Nagpur Ac Exp. Running Status,UMB,NDLS,08:10:00,10:45:00,198.0,264.0,100.0,2026-01-24T09:15:18.480319,data/rappid/22126.json
ROUTE_42,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_42,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_42,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_42,4,22462,22462 Shri Shakti Exp Running Status,UMB,NDLS,08:00:00,10:35:00,199.0,265.33,90.0,2026-01-24T09:15:00.644345,data/rappid/22462.json
ROUTE_43,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_43,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_43,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_43,4,82652,82652 Mas Suvidha Spl Running Status,UMB,NDLS,14:10:00,16:40:00,199.0,265.33,460.0,2026-01-24T09:15:25.400412,data/rappid/82652.json
ROUTE_44,1,22837,22837 Dharti Abba Exp Running Status,PGT,ERS,07:55:00,10:55:00,150.0,236.84,0.0,2026-01-24T09:15:08.307954,data/rappid/22837.json
ROUTE_44,2,22837,22837 Dharti Abba Exp Running Status,ERS,JSG,10:55:00,22:35:00,1973.0,2041.03,0.0,2026-01-24T09:15:08.307954,data/rappid/22837.json
ROUTE_44,3,12102,12102 Jananeswari Exp Running Status,JSG,BSP,06:30:00,09:25:00,206.0,274.67,475.0,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_44,4,12441,12441 Bsp Ndls Raj Ex Running Status,BSP,NDLS,14:00:00,10:55:00,1487.0,1487.0,275.0,2026-01-24T09:15:20.602855,data/rappid/12441.json
ROUTE_45,1,12257,12257 Ypr Tvcn Gr Exp Running Status,PGT,TCR,05:15:00,06:35:00,76.0,120.0,0.0,2026-01-24T09:15:02.109346,data/rappid/12257.json
ROUTE_45,2,12626,12626 Kerala Express Running Status,TCR,AGC,07:45:00,14:05:00,2525.0,2612.07,70.0,2026-01-24T09:14:54.370208,data/rappid/12626.json
ROUTE_45,3,14212,14212 Intercity Exp Running Status,AGC,CSB,22:05:00,17:40:00,190.0,253.33,480.0,2026-01-24T09:15:19.148677,data/rappid/14212.json
ROUTE_45,4,14212,14212 Intercity Exp Running Status,CSB,TKJ,17:41:00,17:45:00,1.0,1.58,0.0,2026-01-24T09:15:19.148677,data/rappid/14212.json
ROUTE_45,5,13007,13007 U Abhatoofan Exp Running Status,TKJ,NDLS,19:27:00,19:40:00,3.0,4.74,102.0,2026-01-24T09:14:51.458874,data/rappid/13007.json
ROUTE_46,1,16343,16343 Amritha Exp Running Status,PGT,PGTN,07:30:00,07:45:00,4.0,6.32,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_46,2,16343,16343 Amritha Exp Running Status,PGTN,POY,07:50:00,09:05:00,54.0,85.26,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_46,3,16343,16343 Amritha Exp Running Status,POY,VAK,09:10:00,23:04:00,385.0,462.0,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_46,4,12076,12076 Clt Janshatabdi Running Status,VAK,QLN,06:35:00,06:58:00,23.0,36.32,451.0,2026-01-24T09:14:56.184841,data/rappid/12076.json
ROUTE_46,5,12217,12217 Sampark Kranthi Running Status,QLN,NDLS,10:25:00,11:20:00,2784.0,2880.0,207.0,2026-01-24T09:14:52.624748,data/rappid/12217.json
ROUTE_47,1,16359,16359 Ers Patna Exp Running Status,PGT,BSB,02:05:00,04:45:00,2611.0,2701.03,0.0,2026-01-24T09:15:19.743568,data/rappid/16359.json
ROUTE_47,2,16359,16359 Ers Patna Exp Running Status,BSB,MGS,04:55:00,05:38:00,19.0,30.0,0.0,2026-01-24T09:15:19.743568,data/rappid/16359.json
ROUTE_47,3,12819,12819 Sampark Kr Sf Running Status,MGS,CNB,09:00:00,13:40:00,347.0,416.4,202.0,2026-01-24T09:15:10.085278,data/rappid/12819.json
ROUTE_47,4,12179,12179 Af Intercity Running Status,CNB,PNK,17:30:00,17:45:00,8.0,12.63,230.0,2026-01-24T09:15:22.018407,data/rappid/12179.json
ROUTE_47,5,12451,12451 Shram Shkti Exp Running Status,PNK,NDLS,00:02:00,06:35:00,422.0,506.4,377.0,2026-01-24T09:15:03.718415,data/rappid/12451.json
ROUTE_48,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_48,2,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,293.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_48,3,12431,12431 Rajdhani Exp Running Status,KOTA,NZM,06:55:00,12:40:00,447.0,536.4,0.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_48,4,11111,11111 Gd Sushasan Exp Running Status,NZM,GZB,19:10:00,20:07:00,27.0,42.63,390.0,2026-01-24T09:15:16.790353,data/rappid/11111.json
ROUTE_48,5,12003,12003 Swaran Shatabdi Running Status,GZB,NDLS,21:32:00,22:15:00,26.0,41.05,85.0,2026-01-24T09:15:13.945634,data/rappid/12003.json
ROUTE_49,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_49,2,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,293.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_49,3,12431,12431 Rajdhani Exp Running Status,KOTA,NZM,06:55:00,12:40:00,447.0,536.4,0.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_49,4,11111,11111 Gd Sushasan Exp Running Status,NZM,GZB,19:10:00,20:07:00,27.0,42.63,390.0,2026-01-24T09:15:16.790353,data/rappid/11111.json
ROUTE_49,5,12018,12018 Ddn Shtbdi Exp Running Status,GZB,NDLS,22:05:00,22:45:00,26.0,41.05,118.0,2026-01-24T09:15:25.120058,data/rappid/12018.json
ROUTE_50,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_50,2,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,293.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_50,3,12431,12431 Rajdhani Exp Running Status,KOTA,NZM,06:55:00,12:40:00,447.0,536.4,0.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_50,4,11111,11111 Gd Sushasan Exp Running Status,NZM,GZB,19:10:00,20:07:00,27.0,42.63,390.0,2026-01-24T09:15:16.790353,data/rappid/11111.json
ROUTE_50,5,12801,12801 Purushottam Sf Running Status,GZB,NDLS,03:32:00,04:25:00,26.0,41.05,445.0,2026-01-24T09:15:21.955627,data/rappid/12801.json
ROUTE_51,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_51,2,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,293.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_51,3,12431,12431 Rajdhani Exp Running Status,KOTA,NZM,06:55:00,12:40:00,447.0,536.4,0.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_51,4,11111,11111 Gd Sushasan Exp Running Status,NZM,GZB,19:10:00,20:07:00,27.0,42.63,390.0,2026-01-24T09:15:16.790353,data/rappid/11111.json
ROUTE_51,5,12875,12875 Neelachal Sf Ex Running Status,GZB,NDLS,20:59:00,21:45:00,26.0,41.05,52.0,2026-01-24T09:14:59.169235,data/rappid/12875.json
ROUTE_52,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_52,2,19020,19020 Hw Bdts Exp Running Status,BRC,RK,20:07:00,14:40:00,1201.0,1201.0,36.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_52,3,12055,12055 Ddn Janshtbdi Running Status,RK,HW,18:48:00,19:50:00,41.0,64.74,248.0,2026-01-24T09:15:14.320533,data/rappid/12055.json
ROUTE_52,4,12055,12055 Ddn Janshtbdi Running Status,HW,DDN,19:55:00,21:10:00,52.0,82.11,0.0,2026-01-24T09:15:14.320533,data/rappid/12055.json
ROUTE_52,5,12056,12056 Janshatabdi Exp Running Status,DDN,NDLS,05:05:00,11:15:00,304.0,364.8,475.0,2026-01-24T09:14:56.976614,data/rappid/12056.json
ROUTE_53,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_53,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_53,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_53,4,12006,12006 Kalka Shtbdi Ex Running Status,UMB,KKDE,07:38:00,08:09:00,42.0,66.32,68.0,2026-01-24T09:14:52.909817,data/rappid/12006.json
ROUTE_53,5,12006,12006 Kalka Shtbdi Ex Running Status,KKDE,NDLS,08:11:00,10:20:00,157.0,209.33,0.0,2026-01-24T09:14:52.909817,data/rappid/12006.json
ROUTE_54,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_54,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_54,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_54,4,12046,12046 Ndls Shatabdi Running Status,UMB,KUN,12:42:00,13:33:00,74.0,116.84,372.0,2026-01-24T09:15:02.693794,data/rappid/12046.json
ROUTE_54,5,12046,12046 Ndls Shatabdi Running Status,KUN,NDLS,13:35:00,15:25:00,124.0,195.79,0.0,2026-01-24T09:15:02.693794,data/rappid/12046.json
ROUTE_55,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_55,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_55,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_55,4,22942,22942 Indb Sf Exp Running Status,UMB,PNP,11:50:00,13:05:00,109.0,172.11,320.0,2026-01-24T09:15:24.269074,data/rappid/22942.json
ROUTE_55,5,12012,12012 Klk Shatabadi Running Status,PNP,NDLS,20:35:00,21:55:00,90.0,142.11,450.0,2026-01-24T09:14:54.500932,data/rappid/12012.json
ROUTE_56,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_56,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_56,3,22452,CDG - BDTS E,ANND,UMB,02:28:00,06:30:00,1121.0,1121.0,377.0,2026-01-24T09:14:59.165255,data/rappid/22452.json
ROUTE_56,4,22942,22942 Indb Sf Exp Running Status,UMB,PNP,11:50:00,13:05:00,109.0,172.11,320.0,2026-01-24T09:15:24.269074,data/rappid/22942.json
ROUTE_56,5,18216,18216 Uhp Durg Exp Running Status,PNP,NDLS,16:35:00,18:45:00,89.0,140.53,210.0,2026-01-24T09:14:59.815928,data/rappid/18216.json
ROUTE_57,1,12257,12257 Ypr Tvcn Gr Exp Running Status,PGT,TCR,05:15:00,06:35:00,76.0,120.0,0.0,2026-01-24T09:15:02.109346,data/rappid/12257.json
ROUTE_57,2,22645,22645 Indb Kcvl Sf Exp Running Status,TCR,SJP,11:00:00,19:43:00,2182.0,2257.24,265.0,2026-01-24T09:15:07.133533,data/rappid/22645.json
ROUTE_57,3,12913,12913 Trishatabdi Exp Running Status,SJP,HBJ,23:51:00,01:38:00,87.0,137.37,248.0,2026-01-24T09:15:26.612632,data/rappid/12913.json
ROUTE_57,4,12913,12913 Trishatabdi Exp Running Status,HBJ,BZU,01:43:00,05:03:00,192.0,256.0,0.0,2026-01-24T09:15:26.612632,data/rappid/12913.json
ROUTE_57,5,12913,12913 Trishatabdi Exp Running Status,BZU,AMLA,05:06:00,05:26:00,23.0,36.32,0.0,2026-01-24T09:15:26.612632,data/rappid/12913.json
ROUTE_57,6,12616,12616 Grand Trunk Exp Running Status,AMLA,NDLS,09:45:00,18:20:00,906.0,988.36,259.0,2026-01-24T09:15:24.498296,data/rappid/12616.json
ROUTE_58,1,16343,16343 Amritha Exp Running Status,PGT,PGTN,07:30:00,07:45:00,4.0,6.32,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_58,2,16343,16343 Amritha Exp Running Status,PGTN,POY,07:50:00,09:05:00,54.0,85.26,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_58,3,16343,16343 Amritha Exp Running Status,POY,VAK,09:10:00,23:04:00,385.0,462.0,0.0,2026-01-24T09:15:00.946621,data/rappid/16343.json
ROUTE_58,4,12076,12076 Clt Janshatabdi Running Status,VAK,QLN,06:35:00,06:58:00,23.0,36.32,451.0,2026-01-24T09:14:56.184841,data/rappid/12076.json
ROUTE_58,5,12218,12218 Kerla S Kranti Running Status,QLN,KCVL,13:15:00,14:45:00,58.0,91.58,377.0,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_58,6,12218,12218 Kerla S Kranti Running Status,KCVL,NDLS,14:45:00,13:20:00,2841.0,2938.97,0.0,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_59,1,16791,16791 Palaruvi Exp Running Status,PGT,KKZ,13:20:00,03:41:00,328.0,393.6,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_59,2,16791,16791 Palaruvi Exp Running Status,KKZ,EKN,03:42:00,03:48:00,7.0,11.05,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_59,3,16791,16791 Palaruvi Exp Running Status,EKN,KUV,03:49:00,03:56:00,5.0,7.89,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_59,4,16791,16791 Palaruvi Exp Running Status,KUV,KLQ,03:57:00,04:03:00,7.0,11.05,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_59,5,16791,16791 Palaruvi Exp Running Status,KLQ,QLN,04:04:00,04:35:00,6.0,9.47,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_59,6,12217,12217 Sampark Kranthi Running Status,QLN,NDLS,10:25:00,11:20:00,2784.0,2880.0,350.0,2026-01-24T09:14:52.624748,data/rappid/12217.json
ROUTE_60,1,16791,16791 Palaruvi Exp Running Status,PGT,KKZ,13:20:00,03:41:00,328.0,393.6,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_60,2,16791,16791 Palaruvi Exp Running Status,KKZ,EKN,03:42:00,03:48:00,7.0,11.05,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_60,3,16791,16791 Palaruvi Exp Running Status,EKN,KUV,03:49:00,03:56:00,5.0,7.89,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_60,4,16791,16791 Palaruvi Exp Running Status,KUV,KLQ,03:57:00,04:03:00,7.0,11.05,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_60,5,16791,16791 Palaruvi Exp Running Status,KLQ,QLN,04:04:00,04:35:00,6.0,9.47,0.0,2026-01-24T09:15:22.537860,data/rappid/16791.json
ROUTE_60,6,12257,12257 Ypr Tvcn Gr Exp Running Status,QLN,KCVL,11:35:00,13:00:00,59.0,93.16,420.0,2026-01-24T09:15:02.109346,data/rappid/12257.json
ROUTE_60,7,12218,12218 Kerla S Kranti Running Status,KCVL,NDLS,14:45:00,13:20:00,2841.0,2938.97,105.0,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_61,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_61,2,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,293.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_61,3,12431,12431 Rajdhani Exp Running Status,KOTA,NZM,06:55:00,12:40:00,447.0,536.4,0.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_61,4,64461,64461 Nzm Kkde Memu Running Status,NZM,KHKN,18:10:00,19:12:00,25.0,39.47,330.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,5,64461,64461 Nzm Kkde Memu Running Status,KHKN,HUK,19:13:00,19:18:00,4.0,6.32,0.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,6,64461,64461 Nzm Kkde Memu Running Status,HUK,NUR,19:19:00,19:24:00,5.0,7.89,0.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,7,64461,64461 Nzm Kkde Memu Running Status,NUR,RDDE,19:25:00,19:31:00,7.0,11.05,0.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,8,64461,64461 Nzm Kkde Memu Running Status,RDDE,HNN,19:32:00,19:38:00,5.0,7.89,0.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,9,64461,64461 Nzm Kkde Memu Running Status,HNN,SNP,19:39:00,19:43:00,5.0,7.89,0.0,2026-01-24T09:15:02.377533,data/rappid/64461.json
ROUTE_61,10,19806,19806 Uhp Kota Exp Running Status,SNP,NDLS,01:56:00,03:10:00,44.0,69.47,373.0,2026-01-24T09:15:21.667288,data/rappid/19806.json
ROUTE_62,1,22476,22476 Cbe Hsr Ac Exp Running Status,PGT,BRC,16:20:00,19:31:00,1598.0,1598.0,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,2,22476,22476 Cbe Hsr Ac Exp Running Status,BRC,ANND,19:41:00,20:11:00,36.0,56.84,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,3,22476,22476 Cbe Hsr Ac Exp Running Status,ANND,ADI,20:13:00,21:45:00,64.0,101.05,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,4,22476,22476 Cbe Hsr Ac Exp Running Status,ADI,MSH,22:10:00,00:09:00,68.0,107.37,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,5,22476,22476 Cbe Hsr Ac Exp Running Status,MSH,PNU,00:11:00,01:53:00,66.0,104.21,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,6,22476,22476 Cbe Hsr Ac Exp Running Status,PNU,ABR,01:55:00,02:40:00,53.0,83.68,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,7,22476,22476 Cbe Hsr Ac Exp Running Status,ABR,FA,02:50:00,04:23:00,98.0,154.74,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,8,22476,22476 Cbe Hsr Ac Exp Running Status,FA,MJ,04:25:00,05:40:00,65.0,102.63,0.0,2026-01-24T09:14:59.842907,data/rappid/22476.json
ROUTE_62,9,15013,15013 Ranikhet Exp Running Status,MJ,AII,09:20:00,12:00:00,139.0,219.47,220.0,2026-01-24T09:14:58.289524,data/rappid/15013.json
ROUTE_62,10,12016,12016 Aii Ndls Shatbi Running Status,AII,NDLS,15:45:00,22:40:00,442.0,530.4,225.0,2026-01-24T09:15:26.793479,data/rappid/12016.json
