Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration (min),Wait Before (min),rappid_last_updated,rappid_data_file
ROUTE_43,2,12969,12969 Cbe Jp Sf Exp Running Status,ED,UJN,10:50:00,21:25:00,2058.0,2128.97,460.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_43,3,12969,12969 Cbe Jp Sf Exp Running Status,UJN,NAD,21:35:00,22:45:00,55.0,86.84,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_43,4,12951,12951 Ndls Tejas Raj Running Status,NAD,KOTA,01:20:00,03:20:00,221.0,294.67,155.0,2026-01-24T09:15:05.545932,data/rappid/12951.json
ROUTE_44,1,12258,12258 Tvcn Ypr Gr Exp Running Status,CBE,ED,01:40:00,03:10:00,100.0,157.89,0.0,2026-01-24T09:15:07.017506,data/rappid/12258.json
ROUTE_44,2,12969,12969 Cbe Jp Sf Exp Running Status,ED,UJN,10:50:00,21:25:00,2058.0,2128.97,460.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_44,3,12969,12969 Cbe Jp Sf Exp Running Status,UJN,NAD,21:35:00,22:45:00,55.0,86.84,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_44,4,12973,12973 Indb Jp Sf Exp Running Status,NAD,KOTA,01:30:00,04:05:00,221.0,294.67,165.0,2026-01-24T09:14:57.176074,data/rappid/12973.json
ROUTE_45,1,12258,12258 Tvcn Ypr Gr Exp Running Status,CBE,ED,01:40:00,03:10:00,100.0,157.89,0.0,2026-01-24T09:15:07.017506,data/rappid/12258.json
ROUTE_45,2,12969,12969 Cbe Jp Sf Exp Running Status,ED,UJN,10:50:00,21:25:00,2058.0,2128.97,460.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_45,3,12969,12969 Cbe Jp Sf Exp Running Status,UJN,NAD,21:35:00,22:45:00,55.0,86.84,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_45,4,12979,12979 Bdts Jaipur Sf Running Status,NAD,KOTA,03:55:00,06:30:00,221.0,294.67,310.0,2026-01-24T09:14:52.291134,data/rappid/12979.json
ROUTE_46,1,12258,12258 Tvcn Ypr Gr Exp Running Status,CBE,ED,01:40:00,03:10:00,100.0,157.89,0.0,2026-01-24T09:15:07.017506,data/rappid/12258.json
ROUTE_46,2,12969,12969 Cbe Jp Sf Exp Running Status,ED,UJN,10:50:00,21:25:00,2058.0,2128.97,460.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_46,3,12969,12969 Cbe Jp Sf Exp Running Status,UJN,NAD,21:35:00,22:45:00,55.0,86.84,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_46,4,15635,15635 Guwahati Expres Running Status,NAD,KOTA,04:57:00,07:20:00,221.0,294.67,372.0,2026-01-24T09:15:26.960197,data/rappid/15635.json
ROUTE_47,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_47,2,12628,12628 Karnataka Exp Running Status,DMM,AGC,09:25:00,23:47:00,1997.0,2065.86,408.0,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_47,3,12171,12171 Ltt Hw Ac Exp Running Status,AGC,NZM,04:05:00,06:55:00,181.0,241.33,258.0,2026-01-24T09:15:05.477705,data/rappid/12171.json
ROUTE_47,4,12060,12060 Janshatabdi Exp Running Status,NZM,KOTA,13:15:00,20:00:00,450.0,540.0,380.0,2026-01-24T09:15:26.587945,data/rappid/12060.json
ROUTE_48,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_48,2,12628,12628 Karnataka Exp Running Status,DMM,AGC,09:25:00,23:47:00,1997.0,2065.86,408.0,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_48,3,12171,12171 Ltt Hw Ac Exp Running Status,AGC,NZM,04:05:00,06:55:00,181.0,241.33,258.0,2026-01-24T09:15:05.477705,data/rappid/12171.json
ROUTE_48,4,12218,12218 Kerla S Kranti Running Status,NZM,KOTA,13:55:00,19:45:00,450.0,540.0,420.0,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_49,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_49,2,12628,12628 Karnataka Exp Running Status,DMM,AGC,09:25:00,23:47:00,1997.0,2065.86,408.0,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_49,3,12171,12171 Ltt Hw Ac Exp Running Status,AGC,NZM,04:05:00,06:55:00,181.0,241.33,258.0,2026-01-24T09:15:05.477705,data/rappid/12171.json
ROUTE_49,4,12264,12264 Pune Durnto Exp Running Status,NZM,KOTA,10:55:00,15:20:00,450.0,540.0,240.0,2026-01-24T09:15:06.266168,data/rappid/12264.json
ROUTE_50,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_50,2,12628,12628 Karnataka Exp Running Status,DMM,AGC,09:25:00,23:47:00,1997.0,2065.86,408.0,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_50,3,12171,12171 Ltt Hw Ac Exp Running Status,AGC,NZM,04:05:00,06:55:00,181.0,241.33,258.0,2026-01-24T09:15:05.477705,data/rappid/12171.json
ROUTE_50,4,12484,12484 Asr Kcvl Sf Exp Running Status,NZM,KOTA,13:55:00,19:40:00,450.0,540.0,420.0,2026-01-24T09:14:58.889574,data/rappid/12484.json
ROUTE_51,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_51,2,12628,12628 Karnataka Exp Running Status,DMM,AGC,09:25:00,23:47:00,1997.0,2065.86,408.0,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_51,3,12171,12171 Ltt Hw Ac Exp Running Status,AGC,NZM,04:05:00,06:55:00,181.0,241.33,258.0,2026-01-24T09:15:05.477705,data/rappid/12171.json
ROUTE_51,4,22660,22660 Ynrk Tvcn Exp Running Status,NZM,KOTA,13:55:00,19:45:00,450.0,540.0,420.0,2026-01-24T09:14:55.541904,data/rappid/22660.json
ROUTE_52,1,12647,12647 Kongu Sf Exp Running Status,CBE,DMM,15:05:00,02:37:00,557.0,607.64,0.0,2026-01-24T09:15:12.223720,data/rappid/12647.json
ROUTE_52,2,15023,15023 Gkp Ypr Express Running Status,DMM,YPR,07:10:00,11:15:00,165.0,220.0,273.0,2026-01-24T09:14:58.006626,data/rappid/15023.json
ROUTE_52,3,22863,22863 Smvb Sf Ac Exp Running Status,YPR,KGP,16:00:00,12:35:00,1841.0,1904.48,285.0,2026-01-24T09:15:15.391790,data/rappid/22863.json
ROUTE_52,4,18009,18009 Src Aii Express Running Status,KGP,KOTA,14:35:00,22:00:00,1533.0,1533.0,120.0,2026-01-24T09:15:26.882601,data/rappid/18009.json
ROUTE_53,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_53,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_53,3,22207,22207 Tvc Ac Sf Exp Running Status,MAS,QLN,16:25:00,05:25:00,837.0,913.09,70.0,2026-01-24T09:15:23.679164,data/rappid/22207.json
ROUTE_53,4,12483,12483 Tvcn Asr Sf Exp Running Status,QLN,KOTA,10:25:00,02:55:00,2329.0,2409.31,300.0,2026-01-24T09:14:53.668818,data/rappid/12483.json
ROUTE_54,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_54,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_54,3,22920,22920 Adi Mas Humsafar Running Status,MAS,BRC,22:35:00,17:05:00,1620.0,1620.0,440.0,2026-01-24T09:15:23.201855,data/rappid/22920.json
ROUTE_54,4,12217,12217 Sampark Kranthi Running Status,BRC,KOTA,17:56:00,02:55:00,527.0,574.91,51.0,2026-01-24T09:14:52.624748,data/rappid/12217.json
ROUTE_55,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_55,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_55,3,22920,22920 Adi Mas Humsafar Running Status,MAS,BRC,22:35:00,17:05:00,1620.0,1620.0,440.0,2026-01-24T09:15:23.201855,data/rappid/22920.json
ROUTE_55,4,12431,12431 Rajdhani Exp Running Status,BRC,KOTA,00:24:00,06:45:00,528.0,576.0,439.0,2026-01-24T09:14:57.373707,data/rappid/12431.json
ROUTE_56,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_56,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_56,3,22920,22920 Adi Mas Humsafar Running Status,MAS,BRC,22:35:00,17:05:00,1620.0,1620.0,440.0,2026-01-24T09:15:23.201855,data/rappid/22920.json
ROUTE_56,4,12907,12907 Bdts Smprk K Ex Running Status,BRC,KOTA,23:12:00,06:20:00,527.0,574.91,367.0,2026-01-24T09:15:10.399979,data/rappid/12907.json
ROUTE_57,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_57,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_57,3,22920,22920 Adi Mas Humsafar Running Status,MAS,BRC,22:35:00,17:05:00,1620.0,1620.0,440.0,2026-01-24T09:15:23.201855,data/rappid/22920.json
ROUTE_57,4,22413,22413 Mao Nzm Rajdhani Running Status,BRC,KOTA,00:24:00,06:45:00,527.0,574.91,439.0,2026-01-24T09:15:06.699469,data/rappid/22413.json
ROUTE_58,1,12675,12675 Kovai Sf Exp Running Status,CBE,AJJ,13:45:00,07:03:00,423.0,507.6,0.0,2026-01-24T09:15:25.565944,data/rappid/12675.json
ROUTE_58,2,12295,12295 Sanghamitra Exp Running Status,AJJ,MAS,13:35:00,15:15:00,69.0,108.95,392.0,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_58,3,22920,22920 Adi Mas Humsafar Running Status,MAS,BRC,22:35:00,17:05:00,1620.0,1620.0,440.0,2026-01-24T09:15:23.201855,data/rappid/22920.json
ROUTE_58,4,22659,22659 Tvcn Ynrk Sf Ex Running Status,BRC,KOTA,17:56:00,02:55:00,527.0,574.91,51.0,2026-01-24T09:14:58.014904,data/rappid/22659.json
ROUTE_59,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_59,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_59,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_59,4,12472,12472 Swaraj Express Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,170.53,299.0,2026-01-24T09:14:53.597493,data/rappid/12472.json
ROUTE_60,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_60,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_60,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_60,4,12474,12474 Sarvodaya Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,170.53,299.0,2026-01-24T09:15:16.058362,data/rappid/12474.json
ROUTE_61,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_61,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_61,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_61,4,12476,12476 Svdk Hapa Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,170.53,299.0,2026-01-24T09:15:11.374812,data/rappid/12476.json
ROUTE_62,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_62,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_62,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_62,4,12478,12478 Svdk Jam Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,170.53,299.0,2026-01-24T09:15:15.716642,data/rappid/12478.json
ROUTE_63,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_63,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_63,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_63,4,12912,12912 Valsad Sf Exp Running Status,SWM,KOTA,04:50:00,06:10:00,108.0,170.53,440.0,2026-01-24T09:15:06.915332,data/rappid/12912.json
ROUTE_64,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_64,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_64,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_64,4,12926,12926 Paschim Express Running Status,SWM,KOTA,22:05:00,23:30:00,107.0,168.95,35.0,2026-01-24T09:15:23.218306,data/rappid/12926.json
ROUTE_65,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_65,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_65,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_65,4,12974,12974 Jp Indb Sf Exp Running Status,SWM,KOTA,23:15:00,00:30:00,108.0,170.53,105.0,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_66,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_66,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_66,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_66,4,12980,12980 Jp Bdts Exp Running Status,SWM,KOTA,22:45:00,00:05:00,108.0,170.53,75.0,2026-01-24T09:14:57.042127,data/rappid/12980.json
ROUTE_67,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_67,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_67,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_67,4,14709,14709 Hsr Jp Exp Running Status,SWM,KOTA,02:05:00,03:20:00,107.0,168.95,275.0,2026-01-24T09:15:07.211503,data/rappid/14709.json
ROUTE_68,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_68,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_68,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_68,4,15636,15636 Ghy Okha Exp Running Status,SWM,KOTA,04:50:00,06:15:00,107.0,168.95,440.0,2026-01-24T09:14:52.743544,data/rappid/15636.json
ROUTE_69,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_69,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_69,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_69,4,16863,16863 Bgkt Mq Express Running Status,SWM,KOTA,23:45:00,00:55:00,107.0,168.95,135.0,2026-01-24T09:15:17.140868,data/rappid/16863.json
ROUTE_70,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_70,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_70,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_70,4,18208,18208 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,170.53,135.0,2026-01-24T09:14:58.572716,data/rappid/18208.json
ROUTE_71,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_71,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_71,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_71,4,18214,18214 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,170.53,135.0,2026-01-24T09:14:57.274556,data/rappid/18214.json
ROUTE_72,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_72,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_72,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_72,4,18574,18574 Bgkt Vskp Exp Running Status,SWM,KOTA,22:45:00,00:05:00,107.0,168.95,75.0,2026-01-24T09:14:51.964990,data/rappid/18574.json
ROUTE_73,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_73,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_73,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_73,4,19713,19713 Jp Krnt Exp Running Status,SWM,KOTA,23:15:00,00:30:00,108.0,170.53,105.0,2026-01-24T09:15:17.421528,data/rappid/19713.json
ROUTE_74,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_74,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_74,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_74,4,22632,22632 Bkn Mdu Sf Exp Running Status,SWM,KOTA,23:45:00,01:00:00,107.0,168.95,135.0,2026-01-24T09:15:22.999144,data/rappid/22632.json
ROUTE_75,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_75,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_75,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_75,4,22634,22634 Nzm Tvc Express Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,170.53,440.0,2026-01-24T09:15:26.056792,data/rappid/22634.json
ROUTE_76,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_76,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_76,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_76,4,22918,22918 Hw Bdts Sf Exp Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,170.53,440.0,2026-01-24T09:14:55.363727,data/rappid/22918.json
ROUTE_77,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_77,2,17229,17229 Sabari Express Running Status,NLR,SKM,03:13:00,04:14:00,88.0,138.95,416.0,2026-01-24T09:15:19.190359,data/rappid/17229.json
ROUTE_77,3,17229,17229 Sabari Express Running Status,SKM,QLN,04:15:00,08:15:00,1047.0,1047.0,0.0,2026-01-24T09:15:19.190359,data/rappid/17229.json
ROUTE_77,4,12483,12483 Tvcn Asr Sf Exp Running Status,QLN,KOTA,10:25:00,02:55:00,2329.0,2409.31,130.0,2026-01-24T09:14:53.668818,data/rappid/12483.json
ROUTE_78,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_78,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_78,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_78,4,11203,11203 Ngp Jaipur Exp Running Status,RMA,KOTA,03:13:00,04:25:00,73.0,115.26,125.0,2026-01-24T09:15:27.571639,data/rappid/11203.json
ROUTE_79,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_79,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_79,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_79,4,12925,12925 Paschim Express Running Status,RMA,KOTA,01:10:00,02:10:00,72.0,113.68,0.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_80,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_80,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_80,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_80,4,12939,12939 Pune Jaipur Exp Running Status,RMA,KOTA,08:07:00,09:20:00,72.0,113.68,419.0,2026-01-24T09:15:11.832864,data/rappid/12939.json
